,director,distributor,genre_bomojo,rating,title,releaseDate,isCult,canontitle,num_theaters,leadActor,runtime_mins,releaseYear,rev_opening_ADJ,rev_totalGross_ADJ,prod_budget_ADJ,CULT_INDEX,is_missing_prodbudgetADJ,genre,lifetimeRevenue
3188,Nora Ephron,TriStar,Romantic Comedy,PG,Sleepless in Seattle,1993-06-25,0.0,sleeplessinseattle,1579.0,Tom Hanks,105.0,1993,36106592.4732,554776361.028,34588235.2941,0.00132656178222,0,Romance,75630350.919
1464,Richard Benjamin,Columbia,Thriller,PG,Little Nikita,1988-03-18,0.0,littlenikita,376.0,Sidney Poitier,97.0,1988,1813096.30244,7589671.2878,952589.438699,0.00132491453998,1,Thriller,903226.317713
2443,Denzel Washington,MGM (Weinstein),Drama,PG-13,The Great Debaters,2007-12-25,0.0,greatdebaters,1171.0,Denzel Washington,123.0,2007,7577124.17647,48137876.9956,6041855.88629,0.00132451710712,1,Drama,11752191.8262
2683,Arthur Hiller,Universal,Family,G,The Babe,1995-08-04,0.0,babe,1591.0,John Goodman,92.0,1995,17444427.0,253452665.34,31811268.023,0.00132394474064,1,Family,36744872.6919
2682,Chris Noonan,Universal,Family,G,Babe,1995-08-04,0.0,babe,1591.0,James Cromwell,92.0,1995,17444427.0,253452665.34,31811268.023,0.00132394474064,1,Family,36744872.6919
2681,George Miller,Universal,Family,G,Babe: Pig in the City,1995-08-04,1.0,babe,1591.0,James Cromwell,92.0,1995,17444427.0,253452665.34,31811268.023,0.00132394474064,1,Family,36744872.6919
1151,Tim McCanlies,Sony / Columbia,Comedy / Drama,PG,"Dancer, Texas Pop. 81",1998-05-01,0.0,dancertexaspop81,1740.0,Ethan Embry,97.0,1998,164107.421739,2354023.55144,73006134.9693,0.00132377609054,1,Comedy,378000.177251
2389,Michael Pressman,Paramount,Comedy / Drama,R,Some Kind of Hero,1982-04-02,0.0,somekindofhero,975.0,Richard Pryor,97.0,1982,16660859.9793,207204220.815,26006542.9887,0.00132295283663,1,Comedy,21490493.671
1725,Sydney Pollack,Universal,Romance,R,Havana,1990-12-14,0.0,havana,824.0,Robert Redford,145.0,1990,4443949.71429,38574075.4816,72838561.5914,0.00132004816788,0,Romance,4833771.60707
1741,Michael Mann,DEG,Unknown,R,Manhunter,1986-08-15,1.0,manhunter,779.0,William Petersen,124.0,1986,5111824.86486,46358053.8814,13029197.0803,0.00131984324329,1,Unknown,5255763.04935
1810,Zalman King,Triumph,Romance,R,Wild Orchid,1990-04-27,0.0,wildorchid,819.0,Mickey Rourke,112.0,1990,5357672.72857,46158338.3194,5793405.35808,0.001318198106,1,Romance,5784166.2415
1870,Millicent Shelton,Miramax,Comedy,R,Ride,1998-03-27,0.0,ride,496.0,Malik Yoba,100.0,1998,4687914.28696,19083538.3193,2395199.23394,0.00131788878501,1,Comedy,3064362.23327
1673,Jonathan Demme,Orion Pictures,Comedy,R,Something Wild,1986-11-07,1.0,somethingwild,914.0,Jeff Daniels,112.0,1986,4233689.69189,44970903.6589,5644370.79017,0.0013175799483,1,Comedy,5098497.32586
1973,Arthur Hiller,Buena Vista,Comedy,R,Taking Care of Business,1990-08-17,0.0,takingcareofbusiness,1074.0,James Belushi,108.0,1990,7395253.17143,83487987.8194,10478713.3101,0.00131721681703,1,Comedy,10461997.08
869,Tod Williams,Paramount Classics,Comedy / Drama,R,The Adventures of Sebastian Cole,1999-08-06,0.0,adventuresofsebastiancole,1740.0,Adrian Grenier,99.0,1999,21618.168,296942.055696,37269.6915056,0.00131563049727,1,Comedy,49488.2467417
1935,Sidney Lumet,Paramount,Crime Drama,R,Night Falls on Manhattan,1997-05-16,0.0,nightfallsonmanhattan,758.0,Andy García,113.0,1997,5592739.53333,35952686.5475,4512474.82408,0.00131427578561,1,Crime,5571604.82506
1851,David Raynr,October,Comedy,R,Trippin',1999-05-14,0.0,trippin,777.0,Deon Richmond,94.0,1999,4337891.844,26552169.2779,3332601.54192,0.00131289691238,1,Comedy,4425174.13599
1946,Sam Firstenberg,Cannon Films,Action,R,American Ninja,1985-08-30,0.0,americanninja,672.0,Michael Dudikoff,95.0,1985,7929971.84571,63097932.5211,7919519.003,0.00131162954141,1,Action,6989596.54538
2172,Lionel C. Martin,Gramercy,Comedy,R,Def Jam's How to Be a Player,1997-08-08,0.0,defjamshowtobeaplayer,751.0,Bill Bellamy,93.0,1997,8020690.77333,50929345.108,26691588.785,0.00131028370204,1,Comedy,7892544.67997
1482,John Irvin,Orion Pictures,Crime,R,City of Industry,1997-03-14,0.0,cityofindustry,441.0,Harvey Keitel,97.0,1997,1532599.64,5701210.28302,715565.877151,0.00130722007452,1,Crime,883519.251881
2708,Andy Tennant,Fox,Romance,PG-13,Ever After,1998-07-31,0.0,everafter,1767.0,Drew Barrymore,121.0,1998,15904529.6348,228592737.251,37963190.184,0.00130612953115,0,Romance,36706555.1006
2549,Ivan Reitman,Universal,Romantic Comedy,PG,Legal Eagles,1986-06-20,0.0,legaleagles,1248.0,Robert Redford,116.0,1986,18651899.6757,268071195.302,33646063.721,0.00130563888529,1,Romance,30392101.5854
1799,Terry Hughes,Paramount,Romantic Comedy,PG-13,The Butcher's Wife,1991-10-25,0.0,butcherswife,800.0,Demi Moore,104.0,1991,4989124.95714,40438172.9356,5075457.77507,0.0013044918536,1,Romance,5206618.29057
1659,James Goldstone,Warner Bros.,Action Thriller,PG,When Time Ran Out,1980-03-28,0.0,whentimeranout,677.0,Paul Newman,121.0,1980,4623280.2,40989829.32,57766990.2913,0.00130360023253,0,Action,4080217.49034
5142,Michael Winner,Paramount,Action,R,Death Wish,1974-07-24,0.0,deathwish,1770.89211467,Charles Bronson,93.0,1974,19280172.34,499864444.446,62738856.6316,0.00130286929937,1,Action,44484003.5063
1466,Clay Borris,New Line,Unknown,R,Quiet Cool,1986-11-07,0.0,quietcool,470.0,James Remar,81.0,1986,1891801.88108,10217031.4098,1282354.03243,0.00130275215117,1,Unknown,1158338.01598
2397,James Signorelli,Orion Pictures,Comedy,R,Easy Money,1983-08-19,0.0,easymoney,1130.0,Rodney Dangerfield,95.0,1983,16177379.6516,224524397.27,28180431.0765,0.00130135998892,1,Comedy,23789431.9026
2208,Mike Hodges,Universal,Sci-Fi Adventure,PG,Flash Gordon,1980-12-05,1.0,flashgordon,1740.0,Timothy Dalton,111.0,1980,12982299.0,295205684.4,37051775.7824,0.00130086150881,1,Sci-Fi,29385421.133
1897,DJ Pooh,Lions Gate,Comedy,R,The Wash,2001-11-16,0.0,wash,749.0,Dr. Dre,96.0,2001,4405013.36786,23703584.0696,9407114.62451,0.00129703119474,0,Comedy,4279366.37376
1164,Theresa Connelly,Fox Searchlight,Comedy / Drama,PG-13,Polish Wedding,1998-07-17,0.0,polishwedding,1740.0,Gabriel Byrne,105.0,1998,171702.586957,2409538.52756,302425.198291,0.00129505731127,1,Comedy,386914.561646
1993,Edward James Olmos,Universal,Crime Drama,R,American Me,1992-03-13,0.0,americanme,830.0,Edward James Olmos,126.0,1992,7069292.19512,57309688.605,7193027.86519,0.00129337371605,1,Crime,7588886.47447
1961,Richard Pearce,Paramount,Comedy,PG-13,Leap of Faith,1992-12-18,0.0,leapoffaith,1554.0,Steve Martin,107.0,1992,6744231.57073,102341611.246,33927298.6458,0.00129306027359,1,Comedy,13551964.5676
1940,John Irvin,Paramount,War,R,Hamburger Hill,1987-08-28,0.0,hamburgerhill,814.0,Dylan McDermott,110.0,1987,7393551.0,66982715.36,8407106.40266,0.00129231547798,1,War,7777607.52113
2186,Frank Oz,TriStar,Family Comedy,G,The Muppets Take Manhattan,1984-07-13,0.0,muppetstakemanhattan,1261.0,Jim Henson,94.0,1984,11481657.2,172614592.28,21665147.1374,0.00129122917713,1,Family,18694893.4316
1882,Thom Eberhardt,Buena Vista,Unknown,PG-13,Gross Anatomy,1989-10-20,0.0,grossanatomy,853.0,Matthew Modine,109.0,1989,6226851.4,56166254.32,7049515.23196,0.00129080272153,1,Unknown,6856104.13382
2070,William Dear,Universal,Family Comedy,PG,Harry and the Hendersons,1987-06-05,0.0,harryandthehendersons,1418.0,John Lithgow,111.0,1987,9140428.0,144041366.92,18078874.6649,0.00129041007688,1,Family,16725168.7647
2138,Steve Miner,New World,Comedy,PG-13,Soul Man,1986-10-24,0.0,soulman,1282.0,C. Thomas Howell,104.0,1986,10254674.5459,149598849.379,18776401.9405,0.00129011649416,1,Comedy,16960507.1603
2305,Jon Amiel,Warner Bros.,Thriller,R,Copycat,1995-10-27,0.0,copycat,1390.0,Sigourney Weaver,123.0,1995,10316995.0605,127612046.654,16016798.0077,0.00129010047601,1,Thriller,18500844.7316
5377,Nicolas Roeg,Hemdale,Unknown,R,Cold Heaven,1992-05-29,0.0,coldheaven,1740.0,Theresa Russell,105.0,1992,25683.497561,434511.932873,54536.3290733,0.00128750315394,1,Unknown,57537.5963583
2980,Colin Higgins,Universal,Musical,R,The Best Little Whorehouse in Texas,1982-07-23,0.0,bestlittlewhorehouseintexas,1400.0,Dolly Parton,114.0,1982,35131454.9793,610128845.428,76578307.4867,0.00128660483692,1,Music,63280419.866
2212,Michael Caton-Jones,Warner Bros.,War,PG-13,Memphis Belle,1990-10-12,0.0,memphisbelle,1087.0,Matthew Modine,107.0,1990,10269128.2571,114522650.546,14373924.0876,0.00128563849931,1,War,14350994.2795
2045,Rob Reiner,Warner Bros.,Romantic Comedy,PG-13,Rumor Has It...,2005-12-25,0.0,rumorhasit,2815.0,Jennifer Aniston,96.0,2005,4656198.42188,77283312.683,36559139.7849,0.00128532625054,1,Romance,16847026.3772
1744,Sidney Lumet,TriStar,Crime Comedy,R,Family Business,1989-12-15,0.0,familybusiness,1201.0,Sean Connery,113.0,1989,4686052.8,59027163.8,7408596.67273,0.00128027620639,1,Crime,7205329.72399
2846,Michael Mann,Fox,War Romance,R,The Last of the Mohicans,1992-09-25,0.0,lastofthemohicans,1491.0,Daniel Day-Lewis,112.0,1992,22970671.0683,330664443.643,67854597.2915,0.00127845715691,0,War,43786225.07
5342,Oliver Stone,Hemdale,Unknown,R,Salvador,1986-03-05,0.0,salvador,1488.11666667,James Woods,123.0,1986,481910.0,8066077.42878,97718978.1022,0.00127517576097,0,Unknown,914477.381035
1637,Charlie Peters,Buena Vista,Comedy,PG-13,Passed Away,1992-04-24,0.0,passedaway,582.0,Bob Hoskins,96.0,1992,3153436.69756,17652139.7861,2215545.2372,0.00127362115259,1,Comedy,2337477.10255
2026,Stanley Donen,Fox,Romantic Comedy,R,Blame It on Rio,1984-02-17,0.0,blameitonrio,1201.0,Michael Caine,100.0,1984,8937916.0,126037293.2,15819150.9235,0.00127164321536,1,Romance,13650374.1292
2468,David Cronenberg,Fox,Sci-Fi Horror,R,The Fly,1986-08-15,1.0,fly,1195.0,Jeff Goldblum,95.0,1986,16249645.7676,217550523.862,27305127.3172,0.00127016140279,1,Sci-Fi,24664409.0713
2237,Jeremy Leven,New Line,Romantic Comedy,PG-13,Don Juan DeMarco,1995-04-07,0.0,donjuandemarco,1110.0,Marlon Brando,97.0,1995,9091356.02791,88190181.7737,39041994.7507,0.00126697626118,0,Romance,12785570.8189
2095,Michael Hoffman,Universal,Drama,PG-13,The Emperor's Club,2002-11-22,0.0,emperorsclub,809.0,Kevin Kline,109.0,2002,5690581.44828,30896897.1794,165369649.805,0.0012651164166,0,Drama,5824191.64026
2146,Jodie Foster,Paramount,Comedy,PG-13,Home for the Holidays,1995-11-03,0.0,homefortheholidays,1000.0,Holly Hunter,103.0,1995,7996793.45581,69751116.9698,8754572.19224,0.00126454757174,1,Comedy,10112325.7462
2121,Michael Cimino,MGM,Action / Crime,R,Year of the Dragon,1985-08-16,0.0,yearofthedragon,982.0,Mickey Rourke,134.0,1985,10033890.8057,112422555.105,14110337.7996,0.00126389085668,1,Action,12453471.4751
876,Morgan J. Freeman,Samuel Goldwyn,Unknown,R,Desert Blue,1999-06-04,0.0,desertblue,1740.0,Brendan Sexton III,90.0,1999,22465.872,296202.94704,37176.922722,0.00126283672701,1,Unknown,49365.0671825
2499,Michael Caton-Jones,Warner Bros.,Romantic Comedy,PG-13,Doc Hollywood,1991-08-02,0.0,dochollywood,1575.0,Michael J. Fox,104.0,1991,14814501.7429,228823387.709,28720008.2868,0.00126269080511,1,Romance,29462162.8345
1396,Robert Mulligan,Warner Bros.,Unknown,PG-13,Clara's Heart,1988-10-07,0.0,clarasheart,1740.0,Whoopi Goldberg,108.0,1988,1232316.10244,22748347.8438,2855183.94253,0.0012625602304,1,Unknown,2707219.54586
2033,John Herzfeld,MGM,Crime,R,2 Days in the Valley,1996-09-27,0.0,2daysinthevalley,769.0,Danny Aiello,105.0,1996,6537258.0,42330228.525,5312929.65014,0.00126125136881,1,Crime,6340501.58696
2760,Harold Becker,Universal,Romantic Thriller,R,Sea of Love,1989-09-15,0.0,seaoflove,1246.0,Al Pacino,113.0,1989,22039248.0,283486122.92,35580811.8445,0.00126014039433,1,Romance,34604593.1452
1957,Charles Shyer,Warner Bros.,Comedy,PG,Irreconcilable Differences,1984-09-28,0.0,irreconcilabledifferences,902.0,Ryan O'Neal,113.0,1984,7999924.4,83920059.6,10532942.0697,0.00125955997103,1,Comedy,9088898.86003
2951,Ron Underwood,Columbia,Comedy,PG-13,City Slickers,1991-06-07,0.0,cityslickers,1992.0,Billy Crystal,112.0,1991,26622761.4714,517625916.767,47180616.7401,0.00125671787402,0,Comedy,66646941.9923
1979,Howard Deutch,Paramount,Romance,PG-13,Some Kind of Wonderful,1987-02-27,0.0,somekindofwonderful,1082.0,Eric Stoltz,94.0,1987,7670742.2,89801108.32,11271083.9826,0.00125632014428,1,Romance,10427134.3991
1168,Alan Parker,Fox,War Drama,R,Come See the Paradise,1990-12-25,0.0,comeseetheparadise,1740.0,Dennis Quaid,138.0,1990,226691.771429,3953359.26408,496192.836798,0.00125594863683,1,War,495401.005071
1552,Stephen Carpenter,Artisan,Horror,PG-13,Soul Survivors,2001-09-07,0.0,soulsurvivors,601.0,Melissa Sagemiller,84.0,2001,1747712.29286,7304232.82328,22845849.8024,0.00125543908976,0,Horror,1318681.9444
2354,John Landis,Orion Pictures,Period Comedy,PG,¡Three Amigos!,1986-12-12,0.0,threeamigos,1385.0,Steve Martin,105.0,1986,13772059.4595,211044796.847,26488587.1989,0.00125440151052,1,Period,23926833.6817
2542,Mike Nichols,Columbia,Comedy / Drama,R,Postcards from the Edge,1990-09-14,0.0,postcardsfromtheedge,1013.0,Meryl Streep,102.0,1990,16081077.2571,163056165.254,20465441.1541,0.00125430525293,1,Comedy,20432797.2123
2733,Rob Reiner,Columbia,Thriller,R,Misery,1990-11-30,0.0,misery,1244.0,James Caan,108.0,1990,20585532.3143,255724643.985,32096421.1544,0.00125135548328,1,Thriller,32045214.5098
2428,Rod Daniel,Universal,Family Comedy,PG,Beethoven's 2nd,1993-12-17,0.0,beethovens2nd,2026.0,Charles Grodin,87.0,1993,12592144.0244,234044385.717,29375310.2839,0.00125065427588,1,Family,31906296.4211
5420,Gus Van Sant,Universal,Horror Thriller,M,Psycho,1960-06-16,0.0,psycho,1698.0437316,Vince Vaughn,109.0,1960,36804555.3652,1081803045.46,135778994.598,0.00124426692417,0,Horror,77761387.8227
1871,Jack Clayton,Buena Vista,Unknown,PG,Something Wicked This Way Comes,1983-04-29,0.0,somethingwickedthiswaycomes,817.0,Jonathan Pryce,96.0,1983,6707774.80645,64347321.5402,8076334.84938,0.00124408620776,1,Unknown,6817905.94925
2705,Frank Oz,Buena Vista,Comedy,PG,What About Bob?,1991-05-17,0.0,whataboutbob,1463.0,Bill Murray,99.0,1991,18827653.7429,265869672.495,15726872.2467,0.00124277493709,1,Comedy,34232058.4544
5296,Jeremy Joe Kronsberg,Paramount,Unknown,PG,Going Ape!,1981-04-10,0.0,goingape,1240.16666667,Tony Danza,87.0,1981,3665199.96207,55583088.3366,6976326.76162,0.00124216424858,1,Unknown,5646206.43912
2013,John Singleton,Warner Bros.,Period Drama,R,Rosewood,1997-02-21,0.0,rosewood,991.0,Jon Voight,122.0,1997,6013769.66667,47733778.9691,5991140.31853,0.00124123590703,1,Period,7397326.28523
2579,Brian Levant,Universal,Family Comedy,PG,Beethoven,1992-04-03,0.0,beethoven,1688.0,Charles Grodin,89.0,1992,15878367.7317,250120801.713,31393083.2499,0.00123572411356,1,Family,33120723.8305
5265,Michael Cimino,United Artists,Western,R,Heaven's Gate,1980-11-19,0.0,heavensgate,394.0,Kris Kristofferson,219.0,1980,7758669.6,37944364.59,127087378.641,0.001235580393,0,Western,3777065.25322
1085,Alan Taylor,Samuel Goldwyn,Unknown,R,Palookaville,1996-10-25,0.0,palookaville,1740.0,William Forsythe,92.0,1996,96777.525,1388992.41,174334.758352,0.00123551811002,1,Unknown,208052.469518
2126,Cameron Crowe,Fox,Romantic Comedy,PG-13,Say Anything,1989-04-14,0.0,sayanything,1113.0,John Cusack,100.0,1989,8928691.2,100581903.4,12624198.4484,0.0012354888365,1,Romance,12277835.0103
1740,Tony Scott,MGM,Unknown,R,The Hunger,1983-04-29,1.0,hunger,775.0,Catherine Deneuve,96.0,1983,5072988.65806,45803741.0602,5748899.84794,0.00123439993127,1,Unknown,4853125.05941
2231,Alek Keshishian,Warner Bros.,Drama,PG-13,With Honors,1994-04-29,0.0,withhonors,1102.0,Brendan Fraser,101.0,1994,9058268.03415,87657618.142,11002047.4941,0.00123380121305,1,Drama,12316064.5017
1580,Allan Moyle,Buena Vista,Comedy,PG-13,The Gun in Betty Lou's Handbag,1992-08-21,0.0,guninbettyloushandbag,693.0,Penelope Ann Miller,89.0,1992,2525447.66341,16299446.1,2045767.59205,0.00123325034642,1,Comedy,2158354.87961
2665,Jon Amiel,Warner Bros.,Romance,PG-13,Sommersby,1993-02-05,0.0,sommersby,1432.0,Richard Gere,113.0,1993,16960408.2732,219325160.968,27527863.6661,0.00123108291529,1,Romance,29899685.8097
1939,Martha Coolidge,Buena Vista,Comedy / Drama,R,Angie,1994-03-04,0.0,angie,808.0,Geena Davis,108.0,1994,5816905.17073,41158215.4106,28906882.5911,0.00123036928326,1,Comedy,5782808.68812
1638,"Charles E. Sellier, Jr.",TriStar,Unknown,R,"Silent Night, Deadly Night",1984-11-09,1.0,silentnightdeadlynight,398.0,Lilyan Chauvin,79.0,1984,3725280.0,16842269.6,2113895.66465,0.00123028041126,1,Unknown,1824089.32617
2463,Richard Benjamin,Warner Bros.,Action Comedy,PG,City Heat,1984-12-07,0.0,cityheat,1393.0,Clint Eastwood,99.0,1984,16384404.4,259239158.88,32537543.7852,0.00123016768834,1,Action,28076701.8857
1853,Linda Mendoza,Fox,Romantic Comedy,PG,Chasing Papi,2003-04-16,0.0,chasingpapi,585.0,Roselyn Sánchez,80.0,2003,3438516.51,12535337.2001,23282608.6957,0.0012295451567,1,Romance,2473269.62284
1320,Stanley Tucci,Fox Searchlight,Period Comedy,R,The Impostors,1998-10-02,0.0,impostors,1740.0,Oliver Platt,101.0,1998,575917.578261,7647074.02276,959796.94177,0.00122536906294,1,Period,1227938.15477
2465,Mike Nichols,Universal,Comedy / Drama,PG-13,Biloxi Blues,1988-03-25,0.0,biloxiblues,1239.0,Matthew Broderick,107.0,1988,14844080.122,189120128.702,23736779.6211,0.00122373329141,1,Comedy,22506676.6367
2144,Frank Perry,Fox,Drama,R,Monsignor,1982-10-22,0.0,monsignor,857.0,Christopher Reeve,121.0,1982,10745219.2138,108613216.395,13632219.1372,0.00122330391896,1,Drama,11264981.1396
5138,Martin Scorsese,Warner Bros.,Comedy / Drama,PG,Alice Doesn't Live Here Anymore,1974-12-09,0.0,alicedoesntlivehereanymore,1791.71085279,Ellen Burstyn,112.0,1974,17185550.9849,422612666.667,53042849.5263,0.00122141358145,1,Comedy,37609202.9643
3153,John N. Smith,Buena Vista,Drama,R,Dangerous Minds,1995-08-11,0.0,dangerousminds,1348.0,Michelle Pfeiffer,99.0,1995,29793557.1488,338099545.256,42435424.8628,0.00122048436615,1,Drama,49016745.3198
1777,Richard Pearce,TriStar,Unknown,R,No Mercy,1986-12-19,0.0,nomercy,1206.0,Richard Gere,107.0,1986,5097143.78919,66162828.2269,8304206.03198,0.00122025459001,1,Unknown,7501094.60429
2691,John Landis,Warner Bros.,Action Comedy,PG,Spies Like Us,1985-12-06,0.0,spieslikeus,1556.0,Chevy Chase,102.0,1985,21116701.32,361104847.941,45322881.9506,0.00121740372958,1,Action,40000949.2679
1648,Michael Ritchie,MGM,Sports Comedy,R,Diggstown,1992-08-14,1.0,diggstown,733.0,James Woods,98.0,1992,3147602.29756,21181190.0088,2658482.79341,0.00121567233955,1,Sports,2804790.08495
3140,Gore Verbinski,DreamWorks,Horror,PG-13,The Ring,2002-10-18,0.0,ring,1981.0,Naomi Watts,109.0,2002,22212426.1966,282578724.44,63501945.5253,0.00121054176059,0,Horror,53267246.7091
2567,Dean Parisot,DreamWorks,Comedy,PG,Galaxy Quest,1999-12-25,1.0,galaxyquest,2412.0,Tim Allen,102.0,1999,12033673.08,210790007.753,64285714.2857,0.00121033297267,0,Comedy,35130180.1623
2388,Penny Marshall,Fox,Comedy Thriller,R,Jumpin' Jack Flash,1986-10-10,0.0,jumpinjackflash,1080.0,Whoopi Goldberg,100.0,1986,13928841.5676,160483219.639,20142510.8853,0.00120948769951,1,Comedy,18194503.5479
2127,Bill Paxton,Buena Vista,Sports Drama,PG,The Greatest Game Ever Played,2005-09-30,0.0,greatestgameeverplayed,1014.0,Shia LaBeouf,115.0,2005,4903097.30625,27565518.9952,3459787.64646,0.00120863518429,1,Sports,6009020.69917
1919,Marek Kanievska,Fox,Drama,R,Less Than Zero,1987-11-06,0.0,lessthanzero,871.0,Andrew McCarthy,98.0,1987,6619771.4,59998493.72,7530505.71962,0.00120826577734,1,Drama,6966644.05893
5176,Don Siegel,Paramount,Western,PG,The Shootist,1976-07-21,0.0,shootist,1770.89211467,John Wayne,99.0,1976,5822076.66857,135078749.053,16953967.5753,0.00120823518283,1,Western,12457230.5517
2238,John Hughes,Universal,Comedy,PG,Sixteen Candles,1984-05-04,0.0,sixteencandles,1240.0,Molly Ringwald,93.0,1984,11599952.0,160117542.52,20096619.3166,0.00120560912305,1,Comedy,17341409.8681
990,Greg Araki,Fine Line,Unknown,R,Nowhere,1997-05-09,1.0,nowhere,1740.0,,82.0,1997,52154.96,705993.999822,88610.4799517,0.00120560517232,1,Unknown,109408.223796
2049,Mike Binder,Buena Vista,Comedy / Drama,PG-13,Indian Summer,1993-04-23,0.0,indiansummer,1047.0,Alan Arkin,98.0,1993,7049643.99512,65273397.7706,8192567.6011,0.0012055924532,1,Comedy,8898450.48537
2811,Spike Lee,Warner Bros.,Period Drama,PG-13,Malcolm X,1992-11-20,0.0,malcolmx,1124.0,Denzel Washington,202.0,1992,20657134.7561,210951538.52,26476866.6998,0.00120308499607,1,Period,27933972.7089
1678,Adam Resnick,Buena Vista,Adventure Comedy,PG-13,Cabin Boy,1994-01-07,1.0,cabinboy,593.0,Chris Elliott,80.0,1994,3167290.25854,16039086.6584,2013087.95999,0.00119982902708,1,Adventure,2253522.6261
2339,Michael Ritchie,Warner Bros.,Sports Comedy,R,Wildcats,1986-02-14,0.0,wildcats,1054.0,Goldie Hawn,107.0,1986,12691222.9459,141347488.774,17740753.1142,0.00119799386539,1,Sports,16025023.6241
2768,F. Gary Gray,New Line,Crime Drama,R,Set It Off,1996-11-08,0.0,setitoff,1014.0,Jada Pinkett,123.0,1996,17183604.75,138643481.047,13652007.6482,0.00119184622954,0,Crime,20766937.5346
1530,John McTiernan,Atlantic,Unknown,R,Nomads,1986-03-07,0.0,nomads,496.0,Pierce Brosnan,93.0,1986,2349825.47027,12251102.5515,1537652.98933,0.00119170420897,1,Unknown,1388947.26402
